Line,Day,JourneyNumber,DepartureStation,ArrivalStation,ExpectedDepartureTime,ExpectedArrivalTime,RealDepartureTime,RealArrivalTime
18,9,10390,T-Centralen,Fridhemsplan,2023-04-27 17:07:30,2023-04-27 17:15:00,2023-04-27 17:07:30,2023-04-27 17:15:00
19,9,10751,Fridhemsplan,T-Centralen,2023-04-27 17:16:30,2023-04-27 17:25:30,2023-04-27 17:16:30,2023-04-27 17:25:30
11,9,30086,Fridhemsplan,T-Centralen,2023-04-27 17:16:00,2023-04-27 17:20:30,2023-04-27 17:16:33,2023-04-27 17:20:30
10,9,30389,T-Centralen,Fridhemsplan,2023-04-27 17:14:00,2023-04-27 17:17:00,2023-04-27 17:14:23,2023-04-27 17:17:57
17,9,11061,T-Centralen,Fridhemsplan,2023-04-27 17:10:00,2023-04-27 17:17:30,2023-04-27 17:10:00,2023-04-27 17:18:05
17,9,11308,Fridhemsplan,T-Centralen,2023-04-27 17:19:00,2023-04-27 17:28:00,2023-04-27 17:19:05,2023-04-27 17:28:00
19,9,10608,T-Centralen,Fridhemsplan,2023-04-27 17:12:30,2023-04-27 17:20:00,2023-04-27 17:12:30,2023-04-27 17:20:31
10,9,30256,Fridhemsplan,T-Centralen,2023-04-27 17:19:30,2023-04-27 17:24:00,2023-04-27 17:20:37,2023-04-27 17:24:44
18,9,10172,Fridhemsplan,T-Centralen,2023-04-27 17:21:00,2023-04-27 17:30:00,2023-04-27 17:21:59,2023-04-27 17:30:10
11,9,30514,T-Centralen,Fridhemsplan,2023-04-27 17:17:30,2023-04-27 17:20:30,2023-04-27 17:18:05,2023-04-27 17:21:34
10,9,38987,Fridhemsplan,T-Centralen,2023-04-27 17:17:38,2023-04-27 17:22:08,2023-04-27 17:17:38,2023-04-27 17:22:08
18,9,10391,T-Centralen,Fridhemsplan,2023-04-27 17:15:00,2023-04-27 17:22:30,2023-04-27 17:15:00,2023-04-27 17:23:00
19,9,11166,Fridhemsplan,T-Centralen,2023-04-27 17:23:00,2023-04-27 17:32:00,2023-04-27 17:23:32,2023-04-27 17:32:00
11,9,30087,Fridhemsplan,T-Centralen,2023-04-27 17:23:00,2023-04-27 17:27:30,2023-04-27 17:23:00,2023-04-27 17:27:30
10,9,30390,T-Centralen,Fridhemsplan,2023-04-27 17:21:00,2023-04-27 17:24:00,2023-04-27 17:21:00,2023-04-27 17:24:21
19,9,10609,T-Centralen,Fridhemsplan,2023-04-27 17:17:30,2023-04-27 17:25:00,2023-04-27 17:17:30,2023-04-27 17:25:40
18,9,10752,Fridhemsplan,T-Centralen,2023-04-27 17:25:00,2023-04-27 17:34:00,2023-04-27 17:25:00,2023-04-27 17:34:00
10,9,30257,Fridhemsplan,T-Centralen,2023-04-27 17:26:30,2023-04-27 17:31:00,2023-04-27 17:27:11,2023-04-27 17:31:00
19,9,10753,Fridhemsplan,T-Centralen,2023-04-27 17:27:00,2023-04-27 17:36:00,2023-04-27 17:27:00,2023-04-27 17:36:00
17,9,11062,T-Centralen,Fridhemsplan,2023-04-27 17:20:00,2023-04-27 17:27:30,2023-04-27 17:20:31,2023-04-27 17:28:23
11,9,30515,T-Centralen,Fridhemsplan,2023-04-27 17:24:30,2023-04-27 17:27:30,2023-04-27 17:24:30,2023-04-27 17:28:36
17,9,11309,Fridhemsplan,T-Centralen,2023-04-27 17:29:00,2023-04-27 17:38:00,2023-04-27 17:29:05,2023-04-27 17:38:00
18,9,10392,T-Centralen,Fridhemsplan,2023-04-27 17:22:30,2023-04-27 17:30:00,2023-04-27 17:22:30,2023-04-27 17:30:31
11,9,30088,Fridhemsplan,T-Centralen,2023-04-27 17:30:00,2023-04-27 17:34:30,2023-04-27 17:30:30,2023-04-27 17:34:30
10,9,30391,T-Centralen,Fridhemsplan,2023-04-27 17:28:00,2023-04-27 17:31:00,2023-04-27 17:28:00,2023-04-27 17:31:21
18,9,11167,Fridhemsplan,T-Centralen,2023-04-27 17:31:30,2023-04-27 17:40:30,2023-04-27 17:31:34,2023-04-27 17:40:30
19,9,10610,T-Centralen,Fridhemsplan,2023-04-27 17:25:00,2023-04-27 17:32:30,2023-04-27 17:25:00,2023-04-27 17:32:30
19,9,10173,Fridhemsplan,T-Centralen,2023-04-27 17:34:00,2023-04-27 17:43:00,2023-04-27 17:34:26,2023-04-27 17:43:00
10,9,30258,Fridhemsplan,T-Centralen,2023-04-27 17:33:30,2023-04-27 17:38:00,2023-04-27 17:33:45,2023-04-27 17:38:00
18,9,10393,T-Centralen,Fridhemsplan,2023-04-27 17:27:30,2023-04-27 17:35:00,2023-04-27 17:27:30,2023-04-27 17:35:00
11,9,30516,T-Centralen,Fridhemsplan,2023-04-27 17:31:30,2023-04-27 17:34:30,2023-04-27 17:31:30,2023-04-27 17:35:06
18,9,10754,Fridhemsplan,T-Centralen,2023-04-27 17:36:30,2023-04-27 17:45:30,2023-04-27 17:36:30,2023-04-27 17:45:30
17,9,11063,T-Centralen,Fridhemsplan,2023-04-27 17:30:00,2023-04-27 17:37:30,2023-04-27 17:30:00,2023-04-27 17:37:32
11,9,30089,Fridhemsplan,T-Centralen,2023-04-27 17:37:00,2023-04-27 17:41:30,2023-04-27 17:37:03,2023-04-27 17:41:30
10,9,30392,T-Centralen,Fridhemsplan,2023-04-27 17:35:00,2023-04-27 17:38:00,2023-04-27 17:35:00,2023-04-27 17:38:00
17,9,11310,Fridhemsplan,T-Centralen,2023-04-27 17:39:00,2023-04-27 17:48:00,2023-04-27 17:39:05,2023-04-27 17:48:00
19,9,10611,T-Centralen,Fridhemsplan,2023-04-27 17:32:30,2023-04-27 17:40:00,2023-04-27 17:32:30,2023-04-27 17:40:00
10,9,30259,Fridhemsplan,T-Centralen,2023-04-27 17:40:30,2023-04-27 17:45:00,2023-04-27 17:40:30,2023-04-27 17:45:00
19,9,11168,Fridhemsplan,T-Centralen,2023-04-27 17:41:30,2023-04-27 17:50:30,2023-04-27 17:41:30,2023-04-27 17:50:30
11,9,30517,T-Centralen,Fridhemsplan,2023-04-27 17:38:30,2023-04-27 17:41:30,2023-04-27 17:38:30,2023-04-27 17:42:06
18,9,10394,T-Centralen,Fridhemsplan,2023-04-27 17:35:00,2023-04-27 17:42:30,2023-04-27 17:35:00,2023-04-27 17:43:35
18,9,10174,Fridhemsplan,T-Centralen,2023-04-27 17:44:00,2023-04-27 17:53:00,2023-04-27 17:44:07,2023-04-27 17:53:00
11,9,30090,Fridhemsplan,T-Centralen,2023-04-27 17:44:00,2023-04-27 17:48:30,2023-04-27 17:44:33,2023-04-27 17:48:30
19,9,10612,T-Centralen,Fridhemsplan,2023-04-27 17:37:30,2023-04-27 17:45:00,2023-04-27 17:37:30,2023-04-27 17:45:02
10,9,30393,T-Centralen,Fridhemsplan,2023-04-27 17:42:00,2023-04-27 17:45:00,2023-04-27 17:42:00,2023-04-27 17:45:21
19,9,10755,Fridhemsplan,T-Centralen,2023-04-27 17:46:30,2023-04-27 17:55:30,2023-04-27 17:46:30,2023-04-27 17:55:30
17,9,11064,T-Centralen,Fridhemsplan,2023-04-27 17:40:00,2023-04-27 17:47:30,2023-04-27 17:40:00,2023-04-27 17:47:54
10,9,30260,Fridhemsplan,T-Centralen,2023-04-27 17:47:30,2023-04-27 17:52:00,2023-04-27 17:48:30,2023-04-27 17:52:40
17,9,11311,Fridhemsplan,T-Centralen,2023-04-27 17:49:00,2023-04-27 17:58:00,2023-04-27 17:49:05,2023-04-27 17:58:00
11,9,30518,T-Centralen,Fridhemsplan,2023-04-27 17:45:30,2023-04-27 17:48:30,2023-04-27 17:45:30,2023-04-27 17:49:06
18,9,10395,T-Centralen,Fridhemsplan,2023-04-27 17:42:30,2023-04-27 17:50:00,2023-04-27 17:42:30,2023-04-27 17:50:00
11,9,30091,Fridhemsplan,T-Centralen,2023-04-27 17:51:00,2023-04-27 17:55:30,2023-04-27 17:51:06,2023-04-27 17:55:30
10,9,30394,T-Centralen,Fridhemsplan,2023-04-27 17:49:00,2023-04-27 17:52:00,2023-04-27 17:49:00,2023-04-27 17:52:21
19,9,10613,T-Centralen,Fridhemsplan,2023-04-27 17:45:00,2023-04-27 17:52:30,2023-04-27 17:45:00,2023-04-27 17:52:30
18,9,10396,T-Centralen,Fridhemsplan,2023-04-27 17:47:30,2023-04-27 17:55:00,2023-04-27 17:47:30,2023-04-27 17:55:03
10,9,30261,Fridhemsplan,T-Centralen,2023-04-27 17:54:30,2023-04-27 17:59:00,2023-04-27 17:55:06,2023-04-27 17:59:00
11,9,30519,T-Centralen,Fridhemsplan,2023-04-27 17:52:30,2023-04-27 17:55:30,2023-04-27 17:52:30,2023-04-27 17:56:06
17,9,11065,T-Centralen,Fridhemsplan,2023-04-27 17:50:00,2023-04-27 17:57:30,2023-04-27 17:50:00,2023-04-27 17:57:30
10,9,30395,T-Centralen,Fridhemsplan,2023-04-27 17:56:00,2023-04-27 17:59:00,2023-04-27 17:56:00,2023-04-27 17:59:21
19,9,10614,T-Centralen,Fridhemsplan,2023-04-27 17:52:00,2023-04-27 17:59:30,2023-04-27 17:52:00,2023-04-27 17:59:30
19,9,10540,Globen,T-Centralen,2023-04-27 07:08:30,2023-04-27 07:21:00,2023-04-27 07:08:30,2023-04-27 07:21:00
19,9,10541,Globen,T-Centralen,2023-04-27 07:16:00,2023-04-27 07:29:00,2023-04-27 07:16:00,2023-04-27 07:29:00
19,9,10856,Globen,T-Centralen,2023-04-27 07:18:30,2023-04-27 07:31:30,2023-04-27 07:27:09,2023-04-27 07:39:59
19,9,10670,T-Centralen,Globen,2023-04-27 07:09:00,2023-04-27 07:19:30,2023-04-27 07:09:00,2023-04-27 07:19:30
19,9,10542,Globen,T-Centralen,2023-04-27 07:26:00,2023-04-27 07:39:00,2023-04-27 07:26:00,2023-04-27 07:39:00
19,9,10112,T-Centralen,Globen,2023-04-27 07:17:00,2023-04-27 07:27:30,2023-04-27 07:17:00,2023-04-27 07:27:30
19,9,10543,Globen,T-Centralen,2023-04-27 07:28:30,2023-04-27 07:41:30,2023-04-27 07:28:55,2023-04-27 07:42:26
19,9,10673,T-Centralen,Globen,2023-04-27 07:23:30,2023-04-27 07:34:00,2023-04-27 07:23:30,2023-04-27 07:34:00
19,9,10544,Globen,T-Centralen,2023-04-27 07:36:00,2023-04-27 07:49:00,2023-04-27 07:36:00,2023-04-27 07:49:00
19,9,10545,Globen,T-Centralen,2023-04-27 07:42:00,2023-04-27 07:55:00,2023-04-27 07:42:00,2023-04-27 07:58:01
19,9,10675,T-Centralen,Globen,2023-04-27 07:31:30,2023-04-27 07:42:00,2023-04-27 07:31:30,2023-04-27 07:42:11
19,9,10546,Globen,T-Centralen,2023-04-27 07:46:00,2023-04-27 07:59:00,2023-04-27 07:46:00,2023-04-27 08:02:46
19,9,11250,T-Centralen,Globen,2023-04-27 07:39:30,2023-04-27 07:50:00,2023-04-27 07:39:30,2023-04-27 07:50:00
19,9,10547,Globen,T-Centralen,2023-04-27 07:52:00,2023-04-27 08:05:00,2023-04-27 07:52:00,2023-04-27 08:10:52
19,9,11137,T-Centralen,Globen,2023-04-27 07:43:30,2023-04-27 07:54:00,2023-04-27 07:43:30,2023-04-27 07:54:00
19,9,10857,Globen,T-Centralen,2023-04-27 07:54:00,2023-04-27 08:07:00,2023-04-27 07:54:00,2023-04-27 08:07:00
19,9,10678,T-Centralen,Globen,2023-04-27 07:48:00,2023-04-27 07:58:30,2023-04-27 07:48:00,2023-04-27 07:58:30
19,9,10548,Globen,T-Centralen,2023-04-27 08:00:00,2023-04-27 08:13:00,2023-04-27 08:00:16,2023-04-27 08:16:49
19,9,10549,Globen,T-Centralen,2023-04-27 08:06:00,2023-04-27 08:19:00,2023-04-27 08:06:32,2023-04-27 08:28:20
19,9,11138,T-Centralen,Globen,2023-04-27 07:55:30,2023-04-27 08:06:00,2023-04-27 07:55:30,2023-04-27 08:06:00
19,9,11252,T-Centralen,Globen,2023-04-27 08:02:30,2023-04-27 08:13:00,2023-04-27 08:02:30,2023-04-27 08:13:00
19,9,10550,Globen,T-Centralen,2023-04-27 08:14:00,2023-04-27 08:27:00,2023-04-27 08:14:00,2023-04-27 08:36:47
19,9,10866,Globen,T-Centralen,2023-04-27 08:18:00,2023-04-27 08:31:00,2023-04-27 08:18:00,2023-04-27 08:55:16
19,9,10682,T-Centralen,Globen,2023-04-27 08:12:30,2023-04-27 08:23:00,2023-04-27 08:12:30,2023-04-27 08:28:53
19,9,10117,T-Centralen,Globen,2023-04-27 08:19:30,2023-04-27 08:30:00,2023-04-27 08:19:33,2023-04-27 08:45:19
19,9,10685,T-Centralen,Globen,2023-04-27 08:29:30,2023-04-27 08:40:00,2023-04-27 08:29:30,2023-04-27 08:55:42
19,9,10599,Globen,T-Centralen,2023-04-27 16:00:30,2023-04-27 16:12:00,2023-04-27 16:00:30,2023-04-27 16:12:00
19,9,10600,Globen,T-Centralen,2023-04-27 16:04:30,2023-04-27 16:16:00,2023-04-27 16:04:30,2023-04-27 16:16:00
19,9,11159,T-Centralen,Globen,2023-04-27 16:00:30,2023-04-27 16:11:45,2023-04-27 16:00:30,2023-04-27 16:11:45
19,9,10601,Globen,T-Centralen,2023-04-27 16:13:30,2023-04-27 16:25:00,2023-04-27 16:13:30,2023-04-27 16:25:00
19,9,10163,T-Centralen,Globen,2023-04-27 16:05:30,2023-04-27 16:16:45,2023-04-27 16:05:30,2023-04-27 16:16:45
19,9,10602,Globen,T-Centralen,2023-04-27 16:21:00,2023-04-27 16:32:30,2023-04-27 16:21:00,2023-04-27 16:32:30
19,9,11160,T-Centralen,Globen,2023-04-27 16:13:00,2023-04-27 16:24:15,2023-04-27 16:13:00,2023-04-27 16:24:15
19,9,10603,Globen,T-Centralen,2023-04-27 16:26:00,2023-04-27 16:37:30,2023-04-27 16:26:00,2023-04-27 16:37:30
19,9,10742,T-Centralen,Globen,2023-04-27 16:20:30,2023-04-27 16:31:45,2023-04-27 16:20:30,2023-04-27 16:31:45
19,9,10604,Globen,T-Centralen,2023-04-27 16:33:30,2023-04-27 16:45:00,2023-04-27 16:33:30,2023-04-27 16:45:00
19,9,11161,T-Centralen,Globen,2023-04-27 16:25:30,2023-04-27 16:36:45,2023-04-27 16:26:39,2023-04-27 16:37:37
19,9,10605,Globen,T-Centralen,2023-04-27 16:41:00,2023-04-27 16:52:30,2023-04-27 16:41:00,2023-04-27 16:52:30
19,9,10166,T-Centralen,Globen,2023-04-27 16:33:00,2023-04-27 16:44:15,2023-04-27 16:33:00,2023-04-27 16:45:00
19,9,10606,Globen,T-Centralen,2023-04-27 16:46:00,2023-04-27 16:57:30,2023-04-27 16:46:00,2023-04-27 16:57:30
19,9,10167,T-Centralen,Globen,2023-04-27 16:40:30,2023-04-27 16:51:45,2023-04-27 16:40:30,2023-04-27 16:52:24
19,9,10607,Globen,T-Centralen,2023-04-27 16:53:30,2023-04-27 17:05:00,2023-04-27 16:53:30,2023-04-27 17:05:00
19,9,10608,Globen,T-Centralen,2023-04-27 17:01:00,2023-04-27 17:12:30,2023-04-27 17:01:00,2023-04-27 17:12:30
19,9,11162,T-Centralen,Globen,2023-04-27 16:53:00,2023-04-27 17:04:15,2023-04-27 16:53:00,2023-04-27 17:04:15
19,9,10609,Globen,T-Centralen,2023-04-27 17:06:00,2023-04-27 17:17:30,2023-04-27 17:06:00,2023-04-27 17:17:30
19,9,10169,T-Centralen,Globen,2023-04-27 17:00:00,2023-04-27 17:11:15,2023-04-27 17:00:00,2023-04-27 17:11:15
19,9,10610,Globen,T-Centralen,2023-04-27 17:13:30,2023-04-27 17:25:00,2023-04-27 17:13:30,2023-04-27 17:25:00
19,9,10747,T-Centralen,Globen,2023-04-27 17:04:00,2023-04-27 17:15:15,2023-04-27 17:04:00,2023-04-27 17:17:17
19,9,10611,Globen,T-Centralen,2023-04-27 17:21:00,2023-04-27 17:32:30,2023-04-27 17:21:00,2023-04-27 17:32:30
19,9,10748,T-Centralen,Globen,2023-04-27 17:10:00,2023-04-27 17:21:15,2023-04-27 17:10:00,2023-04-27 17:22:06
19,9,10749,T-Centralen,Globen,2023-04-27 17:14:00,2023-04-27 17:25:15,2023-04-27 17:14:09,2023-04-27 17:26:01
19,9,10612,Globen,T-Centralen,2023-04-27 17:26:00,2023-04-27 17:37:30,2023-04-27 17:26:00,2023-04-27 17:37:30
19,9,11165,T-Centralen,Globen,2023-04-27 17:20:30,2023-04-27 17:31:45,2023-04-27 17:20:30,2023-04-27 17:31:45
19,9,10613,Globen,T-Centralen,2023-04-27 17:33:30,2023-04-27 17:45:00,2023-04-27 17:33:30,2023-04-27 17:45:00
19,9,10751,T-Centralen,Globen,2023-04-27 17:25:30,2023-04-27 17:36:45,2023-04-27 17:25:30,2023-04-27 17:36:45
19,9,10614,Globen,T-Centralen,2023-04-27 17:40:30,2023-04-27 17:52:00,2023-04-27 17:40:30,2023-04-27 17:52:00
19,9,11166,T-Centralen,Globen,2023-04-27 17:32:00,2023-04-27 17:43:15,2023-04-27 17:32:00,2023-04-27 17:43:15
19,9,10615,Globen,T-Centralen,2023-04-27 17:44:30,2023-04-27 17:56:00,2023-04-27 17:44:30,2023-04-27 17:56:00
19,9,10753,T-Centralen,Globen,2023-04-27 17:36:00,2023-04-27 17:47:15,2023-04-27 17:36:00,2023-04-27 17:47:15
19,9,10173,T-Centralen,Globen,2023-04-27 17:43:00,2023-04-27 17:54:15,2023-04-27 17:43:00,2023-04-27 17:54:15
14,9,20398,Bergshamra,T-Centralen,2023-04-27 07:03:45,2023-04-27 07:16:00,2023-04-27 07:04:03,2023-04-27 07:16:00
14,9,20399,Bergshamra,T-Centralen,2023-04-27 07:08:45,2023-04-27 07:21:00,2023-04-27 07:09:03,2023-04-27 07:21:00
14,9,20073,T-Centralen,Bergshamra,2023-04-27 06:59:00,2023-04-27 07:10:00,2023-04-27 07:00:01,2023-04-27 07:11:18
14,9,20400,Bergshamra,T-Centralen,2023-04-27 07:13:45,2023-04-27 07:26:00,2023-04-27 07:14:36,2023-04-27 07:26:39
14,9,20074,T-Centralen,Bergshamra,2023-04-27 07:04:00,2023-04-27 07:15:00,2023-04-27 07:04:43,2023-04-27 07:15:42
14,9,20401,Bergshamra,T-Centralen,2023-04-27 07:18:45,2023-04-27 07:31:00,2023-04-27 07:19:03,2023-04-27 07:31:00
14,9,20075,T-Centralen,Bergshamra,2023-04-27 07:09:00,2023-04-27 07:20:00,2023-04-27 07:09:07,2023-04-27 07:20:37
14,9,20402,Bergshamra,T-Centralen,2023-04-27 07:23:30,2023-04-27 07:36:00,2023-04-27 07:23:48,2023-04-27 07:36:00
14,9,20076,T-Centralen,Bergshamra,2023-04-27 07:14:00,2023-04-27 07:25:00,2023-04-27 07:14:00,2023-04-27 07:25:00
14,9,20403,Bergshamra,T-Centralen,2023-04-27 07:28:30,2023-04-27 07:41:00,2023-04-27 07:29:18,2023-04-27 07:41:00
14,9,20077,T-Centralen,Bergshamra,2023-04-27 07:19:00,2023-04-27 07:30:00,2023-04-27 07:19:15,2023-04-27 07:30:39
14,9,20404,Bergshamra,T-Centralen,2023-04-27 07:33:30,2023-04-27 07:46:00,2023-04-27 07:34:19,2023-04-27 07:46:15
14,9,20078,T-Centralen,Bergshamra,2023-04-27 07:24:00,2023-04-27 07:35:00,2023-04-27 07:24:19,2023-04-27 07:35:07
14,9,28623,T-Centralen,Bergshamra,2023-04-27 07:27:14,2023-04-27 07:38:14,2023-04-27 07:27:14,2023-04-27 07:38:14
14,9,20405,Bergshamra,T-Centralen,2023-04-27 07:38:30,2023-04-27 07:51:00,2023-04-27 07:39:20,2023-04-27 07:51:00
14,9,20079,T-Centralen,Bergshamra,2023-04-27 07:29:00,2023-04-27 07:40:00,2023-04-27 07:30:36,2023-04-27 07:42:18
14,9,20406,Bergshamra,T-Centralen,2023-04-27 07:43:30,2023-04-27 07:56:00,2023-04-27 07:44:36,2023-04-27 07:56:00
14,9,20080,T-Centralen,Bergshamra,2023-04-27 07:34:00,2023-04-27 07:45:00,2023-04-27 07:35:10,2023-04-27 07:46:04
14,9,20407,Bergshamra,T-Centralen,2023-04-27 07:48:30,2023-04-27 08:01:00,2023-04-27 07:48:48,2023-04-27 08:01:00
14,9,20081,T-Centralen,Bergshamra,2023-04-27 07:39:00,2023-04-27 07:50:00,2023-04-27 07:39:36,2023-04-27 07:50:39
14,9,20408,Bergshamra,T-Centralen,2023-04-27 07:53:30,2023-04-27 08:06:00,2023-04-27 07:53:48,2023-04-27 08:06:00
14,9,20082,T-Centralen,Bergshamra,2023-04-27 07:44:00,2023-04-27 07:55:00,2023-04-27 07:44:00,2023-04-27 07:55:38
14,9,20409,Bergshamra,T-Centralen,2023-04-27 07:58:30,2023-04-27 08:11:00,2023-04-27 07:59:18,2023-04-27 08:11:17
14,9,20083,T-Centralen,Bergshamra,2023-04-27 07:49:00,2023-04-27 08:00:00,2023-04-27 07:49:11,2023-04-27 08:00:45
14,9,20410,Bergshamra,T-Centralen,2023-04-27 08:03:30,2023-04-27 08:16:00,2023-04-27 08:04:43,2023-04-27 08:16:08
14,9,20084,T-Centralen,Bergshamra,2023-04-27 07:54:00,2023-04-27 08:05:00,2023-04-27 07:54:00,2023-04-27 08:05:00
14,9,20411,Bergshamra,T-Centralen,2023-04-27 08:08:30,2023-04-27 08:21:00,2023-04-27 08:09:22,2023-04-27 08:21:00
14,9,20085,T-Centralen,Bergshamra,2023-04-27 07:59:00,2023-04-27 08:10:00,2023-04-27 07:59:17,2023-04-27 08:10:35
14,9,20412,Bergshamra,T-Centralen,2023-04-27 08:13:30,2023-04-27 08:26:00,2023-04-27 08:14:20,2023-04-27 08:26:16
14,9,20086,T-Centralen,Bergshamra,2023-04-27 08:04:00,2023-04-27 08:15:00,2023-04-27 08:05:50,2023-04-27 08:17:23
14,9,20413,Bergshamra,T-Centralen,2023-04-27 08:18:30,2023-04-27 08:31:00,2023-04-27 08:19:19,2023-04-27 08:31:16
14,9,20087,T-Centralen,Bergshamra,2023-04-27 08:09:00,2023-04-27 08:20:00,2023-04-27 08:10:26,2023-04-27 08:21:29
14,9,20414,Bergshamra,T-Centralen,2023-04-27 08:23:30,2023-04-27 08:36:00,2023-04-27 08:24:19,2023-04-27 08:36:40
14,9,20088,T-Centralen,Bergshamra,2023-04-27 08:14:00,2023-04-27 08:25:00,2023-04-27 08:14:27,2023-04-27 08:25:30
14,9,20415,Bergshamra,T-Centralen,2023-04-27 08:28:30,2023-04-27 08:41:00,2023-04-27 08:29:21,2023-04-27 08:41:16
14,9,20089,T-Centralen,Bergshamra,2023-04-27 08:19:00,2023-04-27 08:30:00,2023-04-27 08:19:00,2023-04-27 08:30:24
14,9,20416,Bergshamra,T-Centralen,2023-04-27 08:33:30,2023-04-27 08:46:00,2023-04-27 08:34:33,2023-04-27 08:46:15
14,9,20090,T-Centralen,Bergshamra,2023-04-27 08:24:00,2023-04-27 08:35:00,2023-04-27 08:24:18,2023-04-27 08:35:21
14,9,20417,Bergshamra,T-Centralen,2023-04-27 08:38:30,2023-04-27 08:51:00,2023-04-27 08:38:48,2023-04-27 08:51:00
14,9,20091,T-Centralen,Bergshamra,2023-04-27 08:29:00,2023-04-27 08:40:00,2023-04-27 08:29:41,2023-04-27 08:40:28
14,9,20418,Bergshamra,T-Centralen,2023-04-27 08:43:30,2023-04-27 08:56:00,2023-04-27 08:44:20,2023-04-27 08:56:00
14,9,20092,T-Centralen,Bergshamra,2023-04-27 08:34:00,2023-04-27 08:45:00,2023-04-27 08:35:01,2023-04-27 08:46:36
14,9,20093,T-Centralen,Bergshamra,2023-04-27 08:39:00,2023-04-27 08:50:00,2023-04-27 08:39:41,2023-04-27 08:51:22
14,9,20094,T-Centralen,Bergshamra,2023-04-27 08:44:00,2023-04-27 08:55:00,2023-04-27 08:44:15,2023-04-27 08:56:00
14,9,20506,Bergshamra,T-Centralen,2023-04-27 16:03:30,2023-04-27 16:16:00,2023-04-27 16:04:24,2023-04-27 16:16:00
14,9,20507,Bergshamra,T-Centralen,2023-04-27 16:08:30,2023-04-27 16:21:00,2023-04-27 16:09:20,2023-04-27 16:22:05
14,9,20143,T-Centralen,Bergshamra,2023-04-27 15:59:00,2023-04-27 16:10:00,2023-04-27 16:00:44,2023-04-27 16:12:04
14,9,20508,Bergshamra,T-Centralen,2023-04-27 16:13:30,2023-04-27 16:26:00,2023-04-27 16:14:19,2023-04-27 16:26:16
14,9,20963,T-Centralen,Bergshamra,2023-04-27 16:04:00,2023-04-27 16:15:00,2023-04-27 16:04:48,2023-04-27 16:15:59
14,9,20509,Bergshamra,T-Centralen,2023-04-27 16:18:30,2023-04-27 16:31:00,2023-04-27 16:18:48,2023-04-27 16:31:00
14,9,20144,T-Centralen,Bergshamra,2023-04-27 16:09:00,2023-04-27 16:20:00,2023-04-27 16:09:24,2023-04-27 16:20:07
14,9,20510,Bergshamra,T-Centralen,2023-04-27 16:23:30,2023-04-27 16:36:00,2023-04-27 16:24:21,2023-04-27 16:36:00
14,9,20145,T-Centralen,Bergshamra,2023-04-27 16:14:00,2023-04-27 16:25:00,2023-04-27 16:15:45,2023-04-27 16:26:48
14,9,20511,Bergshamra,T-Centralen,2023-04-27 16:28:30,2023-04-27 16:41:00,2023-04-27 16:29:25,2023-04-27 16:41:04
14,9,20146,T-Centralen,Bergshamra,2023-04-27 16:19:00,2023-04-27 16:30:00,2023-04-27 16:20:21,2023-04-27 16:31:23
14,9,20512,Bergshamra,T-Centralen,2023-04-27 16:33:30,2023-04-27 16:46:00,2023-04-27 16:33:48,2023-04-27 16:46:00
14,9,20147,T-Centralen,Bergshamra,2023-04-27 16:24:00,2023-04-27 16:35:00,2023-04-27 16:24:52,2023-04-27 16:35:32
14,9,20513,Bergshamra,T-Centralen,2023-04-27 16:38:30,2023-04-27 16:51:00,2023-04-27 16:38:48,2023-04-27 16:51:16
14,9,20148,T-Centralen,Bergshamra,2023-04-27 16:29:00,2023-04-27 16:40:00,2023-04-27 16:30:07,2023-04-27 16:41:10
14,9,20514,Bergshamra,T-Centralen,2023-04-27 16:43:30,2023-04-27 16:56:00,2023-04-27 16:43:48,2023-04-27 16:56:03
14,9,20149,T-Centralen,Bergshamra,2023-04-27 16:34:00,2023-04-27 16:45:00,2023-04-27 16:34:00,2023-04-27 16:45:00
14,9,20515,Bergshamra,T-Centralen,2023-04-27 16:48:30,2023-04-27 17:01:00,2023-04-27 16:48:48,2023-04-27 17:01:00
14,9,20150,T-Centralen,Bergshamra,2023-04-27 16:39:00,2023-04-27 16:50:00,2023-04-27 16:39:00,2023-04-27 16:51:05
14,9,20516,Bergshamra,T-Centralen,2023-04-27 16:53:30,2023-04-27 17:06:00,2023-04-27 16:54:40,2023-04-27 17:06:07
14,9,20151,T-Centralen,Bergshamra,2023-04-27 16:44:00,2023-04-27 16:55:00,2023-04-27 16:44:36,2023-04-27 16:55:33
14,9,20517,Bergshamra,T-Centralen,2023-04-27 16:58:30,2023-04-27 17:11:00,2023-04-27 16:59:20,2023-04-27 17:11:00
14,9,20152,T-Centralen,Bergshamra,2023-04-27 16:49:00,2023-04-27 17:00:00,2023-04-27 16:51:20,2023-04-27 17:02:24
14,9,20518,Bergshamra,T-Centralen,2023-04-27 17:03:30,2023-04-27 17:16:00,2023-04-27 17:03:48,2023-04-27 17:16:00
14,9,20153,T-Centralen,Bergshamra,2023-04-27 16:54:00,2023-04-27 17:05:00,2023-04-27 16:55:11,2023-04-27 17:06:09
14,9,20519,Bergshamra,T-Centralen,2023-04-27 17:08:30,2023-04-27 17:21:00,2023-04-27 17:08:48,2023-04-27 17:21:00
14,9,20154,T-Centralen,Bergshamra,2023-04-27 16:59:00,2023-04-27 17:10:00,2023-04-27 16:59:19,2023-04-27 17:10:12
