StartStation,EndStation,Lines,DepartureStations,ArrivalStations,DepartureTime,ArrivalTime,TransitionTime,RequestTime
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 7, 16)]","[datetime.datetime(1900, 1, 1, 7, 30)]",[0],2023-05-12 07:10:30.476348
Tekniska högskolan,Fridhemsplan,"[14, 10]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 19), 0, datetime.datetime(1900, 1, 1, 7, 32)]","[datetime.datetime(1900, 1, 1, 7, 26), 0, datetime.datetime(1900, 1, 1, 7, 35)]","[0, 3.0, 0]",2023-05-12 07:10:30.476348
Tekniska högskolan,Fridhemsplan,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 19), 0, datetime.datetime(1900, 1, 1, 7, 28)]","[datetime.datetime(1900, 1, 1, 7, 26), 0, datetime.datetime(1900, 1, 1, 7, 31)]","[0, 3.0, 0]",2023-05-12 07:10:30.476348
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 7, 10)]","[datetime.datetime(1900, 1, 1, 7, 24)]",[0],2023-05-12 07:10:30.695884
Fridhemsplan,Tekniska högskolan,"[17, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 13), 0, datetime.datetime(1900, 1, 1, 7, 24)]","[datetime.datetime(1900, 1, 1, 7, 21), 0, datetime.datetime(1900, 1, 1, 7, 30)]","[0, 2.0, 0]",2023-05-12 07:10:30.695884
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 7, 18)]","[datetime.datetime(1900, 1, 1, 7, 32)]",[0],2023-05-12 07:10:30.695884
Fridhemsplan,Tekniska högskolan,"[11, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 19), 0, datetime.datetime(1900, 1, 1, 7, 29)]","[datetime.datetime(1900, 1, 1, 7, 24), 0, datetime.datetime(1900, 1, 1, 7, 35)]","[0, 4.0, 0]",2023-05-12 07:10:30.695884
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 7, 25)]","[datetime.datetime(1900, 1, 1, 7, 39)]",[0],2023-05-12 07:10:30.695884
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 9), 0, datetime.datetime(1900, 1, 1, 7, 20)]","[datetime.datetime(1900, 1, 1, 7, 16), 0, datetime.datetime(1900, 1, 1, 7, 29)]","[0, 3.0, 0]",2023-05-12 07:10:31.217499
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 14), 0, datetime.datetime(1900, 1, 1, 7, 28)]","[datetime.datetime(1900, 1, 1, 7, 21), 0, datetime.datetime(1900, 1, 1, 7, 37)]","[0, 3.0, 0]",2023-05-12 07:10:31.217499
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 19), 0, datetime.datetime(1900, 1, 1, 7, 28)]","[datetime.datetime(1900, 1, 1, 7, 26), 0, datetime.datetime(1900, 1, 1, 7, 37)]","[0, 3.0, 0]",2023-05-12 07:10:31.217499
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 24), 0, datetime.datetime(1900, 1, 1, 7, 36)]","[datetime.datetime(1900, 1, 1, 7, 31), 0, datetime.datetime(1900, 1, 1, 7, 45)]","[0, 3.0, 0]",2023-05-12 07:10:31.217499
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 29), 0, datetime.datetime(1900, 1, 1, 7, 44)]","[datetime.datetime(1900, 1, 1, 7, 36), 0, datetime.datetime(1900, 1, 1, 7, 53)]","[0, 3.0, 0]",2023-05-12 07:10:31.217499
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 34), 0, datetime.datetime(1900, 1, 1, 7, 44)]","[datetime.datetime(1900, 1, 1, 7, 41), 0, datetime.datetime(1900, 1, 1, 7, 53)]","[0, 3.0, 0]",2023-05-12 07:10:31.217499
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 39), 0, datetime.datetime(1900, 1, 1, 7, 51)]","[datetime.datetime(1900, 1, 1, 7, 46), 0, datetime.datetime(1900, 1, 1, 8, 0)]","[0, 3.0, 0]",2023-05-12 07:10:31.217499
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 44), 0, datetime.datetime(1900, 1, 1, 7, 58)]","[datetime.datetime(1900, 1, 1, 7, 51), 0, datetime.datetime(1900, 1, 1, 8, 7)]","[0, 3.0, 0]",2023-05-12 07:10:31.217499
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 14), 0, datetime.datetime(1900, 1, 1, 7, 29)]","[datetime.datetime(1900, 1, 1, 7, 24), 0, datetime.datetime(1900, 1, 1, 7, 35)]","[0, 4.0, 0]",2023-05-12 07:10:31.869796
Solna Centrum,Tekniska högskolan,"[30, 41, 6]","['Solna centrum', 'Solna station', 'Solna', 'Stockholm Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Odenplan']","['Solna station', 'Solna', 'Stockholm Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Odenplan', 'Östra station']","[datetime.datetime(1900, 1, 1, 7, 17), 0, datetime.datetime(1900, 1, 1, 7, 23), 0, 0, 0, datetime.datetime(1900, 1, 1, 7, 36)]","[datetime.datetime(1900, 1, 1, 7, 21), 0, datetime.datetime(1900, 1, 1, 7, 27), 0, 0, 0, datetime.datetime(1900, 1, 1, 7, 42)]","[0, 5.0, 0, 4.0, 2.0, 1.0, 0]",2023-05-12 07:10:31.869796
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 22), 0, datetime.datetime(1900, 1, 1, 7, 39)]","[datetime.datetime(1900, 1, 1, 7, 32), 0, datetime.datetime(1900, 1, 1, 7, 45)]","[0, 4.0, 0]",2023-05-12 07:10:31.869796
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 29), 0, datetime.datetime(1900, 1, 1, 7, 44)]","[datetime.datetime(1900, 1, 1, 7, 39), 0, datetime.datetime(1900, 1, 1, 7, 50)]","[0, 4.0, 0]",2023-05-12 07:10:31.869796
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 37), 0, datetime.datetime(1900, 1, 1, 7, 54)]","[datetime.datetime(1900, 1, 1, 7, 47), 0, datetime.datetime(1900, 1, 1, 8, 0)]","[0, 4.0, 0]",2023-05-12 07:10:31.869796
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 44), 0, datetime.datetime(1900, 1, 1, 7, 59)]","[datetime.datetime(1900, 1, 1, 7, 54), 0, datetime.datetime(1900, 1, 1, 8, 5)]","[0, 4.0, 0]",2023-05-12 07:10:31.869796
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 7, 11)]","[datetime.datetime(1900, 1, 1, 7, 51)]",[0],2023-05-12 07:10:32.433734
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 7, 14), 0, datetime.datetime(1900, 1, 1, 7, 31)]","[datetime.datetime(1900, 1, 1, 7, 24), 0, datetime.datetime(1900, 1, 1, 7, 42)]","[0, 3.0, 0]",2023-05-12 07:10:32.898826
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 7, 15)]","[datetime.datetime(1900, 1, 1, 7, 54)]",[0],2023-05-12 07:10:32.898826
Solna Centrum,Globen,"[152, 30]","['Solna centrum (på Huvudstagatan)', 'Liljeholmen', 'Liljeholmen']","['Liljeholmen', 'Liljeholmen', 'Globen']","[datetime.datetime(1900, 1, 1, 7, 16), 0, datetime.datetime(1900, 1, 1, 7, 30)]","[datetime.datetime(1900, 1, 1, 7, 43), 0, datetime.datetime(1900, 1, 1, 7, 40)]","[0, 4.0, 0]",2023-05-12 07:10:32.898826
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 7, 21)]","[datetime.datetime(1900, 1, 1, 8, 0)]",[0],2023-05-12 07:10:32.898826
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 7, 22), 0, datetime.datetime(1900, 1, 1, 7, 39)]","[datetime.datetime(1900, 1, 1, 7, 32), 0, datetime.datetime(1900, 1, 1, 7, 50)]","[0, 3.0, 0]",2023-05-12 07:10:32.898826
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 7, 28)]","[datetime.datetime(1900, 1, 1, 8, 7)]",[0],2023-05-12 07:10:32.898826
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 7, 29), 0, datetime.datetime(1900, 1, 1, 7, 43)]","[datetime.datetime(1900, 1, 1, 7, 39), 0, datetime.datetime(1900, 1, 1, 7, 54)]","[0, 3.0, 0]",2023-05-12 07:10:32.898826
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 7, 10)]","[datetime.datetime(1900, 1, 1, 7, 24)]",[0],2023-05-12 07:11:09.822184
Tekniska högskolan,Fridhemsplan,"[6, 19]","['Östra station', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 13), 0, 0, datetime.datetime(1900, 1, 1, 7, 25)]","[datetime.datetime(1900, 1, 1, 7, 19), 0, 0, datetime.datetime(1900, 1, 1, 7, 28)]","[0, 2.0, 3.0, 0]",2023-05-12 07:11:09.822184
Tekniska högskolan,Fridhemsplan,"[14, 10]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 14), 0, datetime.datetime(1900, 1, 1, 7, 24)]","[datetime.datetime(1900, 1, 1, 7, 21), 0, datetime.datetime(1900, 1, 1, 7, 27)]","[0, 3.0, 0]",2023-05-12 07:11:09.822184
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 7, 16)]","[datetime.datetime(1900, 1, 1, 7, 30)]",[0],2023-05-12 07:11:09.822184
Tekniska högskolan,Fridhemsplan,"[14, 10]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 19), 0, datetime.datetime(1900, 1, 1, 7, 32)]","[datetime.datetime(1900, 1, 1, 7, 26), 0, datetime.datetime(1900, 1, 1, 7, 35)]","[0, 3.0, 0]",2023-05-12 07:11:09.822184
Tekniska högskolan,Fridhemsplan,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 19), 0, datetime.datetime(1900, 1, 1, 7, 28)]","[datetime.datetime(1900, 1, 1, 7, 26), 0, datetime.datetime(1900, 1, 1, 7, 31)]","[0, 3.0, 0]",2023-05-12 07:11:09.822184
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 7, 10)]","[datetime.datetime(1900, 1, 1, 7, 24)]",[0],2023-05-12 07:11:10.253079
Fridhemsplan,Tekniska högskolan,"[11, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 11), 0, datetime.datetime(1900, 1, 1, 7, 19)]","[datetime.datetime(1900, 1, 1, 7, 16), 0, datetime.datetime(1900, 1, 1, 7, 25)]","[0, 4.0, 0]",2023-05-12 07:11:10.253079
Fridhemsplan,Tekniska högskolan,"[17, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 13), 0, datetime.datetime(1900, 1, 1, 7, 24)]","[datetime.datetime(1900, 1, 1, 7, 21), 0, datetime.datetime(1900, 1, 1, 7, 30)]","[0, 2.0, 0]",2023-05-12 07:11:10.253079
Fridhemsplan,Tekniska högskolan,"[10, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 15), 0, datetime.datetime(1900, 1, 1, 7, 24)]","[datetime.datetime(1900, 1, 1, 7, 20), 0, datetime.datetime(1900, 1, 1, 7, 30)]","[0, 4.0, 0]",2023-05-12 07:11:10.253079
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 7, 18)]","[datetime.datetime(1900, 1, 1, 7, 32)]",[0],2023-05-12 07:11:10.253079
Fridhemsplan,Tekniska högskolan,"[11, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 19), 0, datetime.datetime(1900, 1, 1, 7, 29)]","[datetime.datetime(1900, 1, 1, 7, 24), 0, datetime.datetime(1900, 1, 1, 7, 35)]","[0, 4.0, 0]",2023-05-12 07:11:10.253079
Fridhemsplan,Tekniska högskolan,"[10, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 23), 0, datetime.datetime(1900, 1, 1, 7, 34)]","[datetime.datetime(1900, 1, 1, 7, 28), 0, datetime.datetime(1900, 1, 1, 7, 40)]","[0, 4.0, 0]",2023-05-12 07:11:10.253079
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 7, 25)]","[datetime.datetime(1900, 1, 1, 7, 39)]",[0],2023-05-12 07:11:10.253079
Fridhemsplan,Tekniska högskolan,"[11, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 27), 0, datetime.datetime(1900, 1, 1, 7, 39)]","[datetime.datetime(1900, 1, 1, 7, 32), 0, datetime.datetime(1900, 1, 1, 7, 45)]","[0, 4.0, 0]",2023-05-12 07:11:10.253079
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 7, 30)]","[datetime.datetime(1900, 1, 1, 7, 45)]",[0],2023-05-12 07:11:10.253079
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 14), 0, datetime.datetime(1900, 1, 1, 7, 28)]","[datetime.datetime(1900, 1, 1, 7, 21), 0, datetime.datetime(1900, 1, 1, 7, 37)]","[0, 3.0, 0]",2023-05-12 07:11:11.899138
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 19), 0, datetime.datetime(1900, 1, 1, 7, 28)]","[datetime.datetime(1900, 1, 1, 7, 26), 0, datetime.datetime(1900, 1, 1, 7, 37)]","[0, 3.0, 0]",2023-05-12 07:11:11.899138
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 24), 0, datetime.datetime(1900, 1, 1, 7, 36)]","[datetime.datetime(1900, 1, 1, 7, 31), 0, datetime.datetime(1900, 1, 1, 7, 45)]","[0, 3.0, 0]",2023-05-12 07:11:11.899138
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 29), 0, datetime.datetime(1900, 1, 1, 7, 44)]","[datetime.datetime(1900, 1, 1, 7, 36), 0, datetime.datetime(1900, 1, 1, 7, 53)]","[0, 3.0, 0]",2023-05-12 07:11:11.899138
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 34), 0, datetime.datetime(1900, 1, 1, 7, 44)]","[datetime.datetime(1900, 1, 1, 7, 41), 0, datetime.datetime(1900, 1, 1, 7, 53)]","[0, 3.0, 0]",2023-05-12 07:11:11.899138
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 39), 0, datetime.datetime(1900, 1, 1, 7, 51)]","[datetime.datetime(1900, 1, 1, 7, 46), 0, datetime.datetime(1900, 1, 1, 8, 0)]","[0, 3.0, 0]",2023-05-12 07:11:11.899138
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 44), 0, datetime.datetime(1900, 1, 1, 7, 58)]","[datetime.datetime(1900, 1, 1, 7, 51), 0, datetime.datetime(1900, 1, 1, 8, 7)]","[0, 3.0, 0]",2023-05-12 07:11:11.899138
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 14), 0, datetime.datetime(1900, 1, 1, 7, 29)]","[datetime.datetime(1900, 1, 1, 7, 24), 0, datetime.datetime(1900, 1, 1, 7, 35)]","[0, 4.0, 0]",2023-05-12 07:11:12.711407
Solna Centrum,Tekniska högskolan,"[30, 41, 6]","['Solna centrum', 'Solna station', 'Solna', 'Stockholm Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Odenplan']","['Solna station', 'Solna', 'Stockholm Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Odenplan', 'Östra station']","[datetime.datetime(1900, 1, 1, 7, 17), 0, datetime.datetime(1900, 1, 1, 7, 23), 0, 0, 0, datetime.datetime(1900, 1, 1, 7, 36)]","[datetime.datetime(1900, 1, 1, 7, 21), 0, datetime.datetime(1900, 1, 1, 7, 27), 0, 0, 0, datetime.datetime(1900, 1, 1, 7, 42)]","[0, 5.0, 0, 4.0, 2.0, 1.0, 0]",2023-05-12 07:11:12.711407
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 22), 0, datetime.datetime(1900, 1, 1, 7, 39)]","[datetime.datetime(1900, 1, 1, 7, 32), 0, datetime.datetime(1900, 1, 1, 7, 45)]","[0, 4.0, 0]",2023-05-12 07:11:12.711407
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 29), 0, datetime.datetime(1900, 1, 1, 7, 44)]","[datetime.datetime(1900, 1, 1, 7, 39), 0, datetime.datetime(1900, 1, 1, 7, 50)]","[0, 4.0, 0]",2023-05-12 07:11:12.711407
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 37), 0, datetime.datetime(1900, 1, 1, 7, 54)]","[datetime.datetime(1900, 1, 1, 7, 47), 0, datetime.datetime(1900, 1, 1, 8, 0)]","[0, 4.0, 0]",2023-05-12 07:11:12.711407
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 44), 0, datetime.datetime(1900, 1, 1, 7, 59)]","[datetime.datetime(1900, 1, 1, 7, 54), 0, datetime.datetime(1900, 1, 1, 8, 5)]","[0, 4.0, 0]",2023-05-12 07:11:12.711407
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 7, 11)]","[datetime.datetime(1900, 1, 1, 7, 51)]",[0],2023-05-12 07:11:14.404672
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 7, 14), 0, datetime.datetime(1900, 1, 1, 7, 31)]","[datetime.datetime(1900, 1, 1, 7, 24), 0, datetime.datetime(1900, 1, 1, 7, 42)]","[0, 3.0, 0]",2023-05-12 07:11:14.925252
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 7, 15)]","[datetime.datetime(1900, 1, 1, 7, 54)]",[0],2023-05-12 07:11:14.925252
Solna Centrum,Globen,"[152, 30]","['Solna centrum (på Huvudstagatan)', 'Liljeholmen', 'Liljeholmen']","['Liljeholmen', 'Liljeholmen', 'Globen']","[datetime.datetime(1900, 1, 1, 7, 16), 0, datetime.datetime(1900, 1, 1, 7, 30)]","[datetime.datetime(1900, 1, 1, 7, 43), 0, datetime.datetime(1900, 1, 1, 7, 40)]","[0, 4.0, 0]",2023-05-12 07:11:14.925252
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 7, 21)]","[datetime.datetime(1900, 1, 1, 8, 0)]",[0],2023-05-12 07:11:14.925252
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 7, 22), 0, datetime.datetime(1900, 1, 1, 7, 39)]","[datetime.datetime(1900, 1, 1, 7, 32), 0, datetime.datetime(1900, 1, 1, 7, 50)]","[0, 3.0, 0]",2023-05-12 07:11:14.925252
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 7, 28)]","[datetime.datetime(1900, 1, 1, 8, 7)]",[0],2023-05-12 07:11:14.925252
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 7, 29), 0, datetime.datetime(1900, 1, 1, 7, 43)]","[datetime.datetime(1900, 1, 1, 7, 39), 0, datetime.datetime(1900, 1, 1, 7, 54)]","[0, 3.0, 0]",2023-05-12 07:11:14.925252
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 7, 10)]","[datetime.datetime(1900, 1, 1, 7, 24)]",[0],2023-05-12 07:11:49.465756
Tekniska högskolan,Fridhemsplan,"[6, 19]","['Östra station', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 13), 0, 0, datetime.datetime(1900, 1, 1, 7, 25)]","[datetime.datetime(1900, 1, 1, 7, 19), 0, 0, datetime.datetime(1900, 1, 1, 7, 28)]","[0, 2.0, 3.0, 0]",2023-05-12 07:11:49.465756
Tekniska högskolan,Fridhemsplan,"[14, 10]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 14), 0, datetime.datetime(1900, 1, 1, 7, 24)]","[datetime.datetime(1900, 1, 1, 7, 21), 0, datetime.datetime(1900, 1, 1, 7, 27)]","[0, 3.0, 0]",2023-05-12 07:11:49.465756
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 7, 16)]","[datetime.datetime(1900, 1, 1, 7, 30)]",[0],2023-05-12 07:11:49.465756
Tekniska högskolan,Fridhemsplan,"[14, 10]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 19), 0, datetime.datetime(1900, 1, 1, 7, 32)]","[datetime.datetime(1900, 1, 1, 7, 26), 0, datetime.datetime(1900, 1, 1, 7, 35)]","[0, 3.0, 0]",2023-05-12 07:11:49.465756
